净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2020-07-07,4.8063,2.0404,0.61%,暂停申购,场内卖出,nan
2020-07-06,4.7773,2.0281,5.69%,暂停申购,场内卖出,nan
2020-07-03,4.5200,1.9188,1.94%,暂停申购,场内卖出,nan
2020-07-02,4.4340,1.8823,2.10%,暂停申购,场内卖出,nan
2020-07-01,4.3429,1.8437,2.01%,暂停申购,场内卖出,nan
2020-06-30,4.2572,1.8073,1.42%,暂停申购,场内卖出,nan
2020-06-29,4.1978,1.7821,-0.71%,暂停申购,场内卖出,nan
2020-06-24,4.2279,1.7948,0.57%,暂停申购,场内卖出,nan
2020-06-23,4.2040,1.7847,0.48%,暂停申购,场内卖出,nan
2020-06-22,4.1838,1.7761,0.12%,暂停申购,场内卖出,nan
2020-06-19,4.1789,1.7740,1.40%,暂停申购,场内卖出,nan
2020-06-18,4.1213,1.7496,0.71%,暂停申购,场内卖出,nan
2020-06-17,4.0922,1.7372,0.09%,暂停申购,场内卖出,nan
2020-06-16,4.0886,1.7357,1.51%,暂停申购,场内卖出,nan
2020-06-15,4.0277,1.7099,-1.18%,暂停申购,场内卖出,nan
2020-06-12,4.0756,1.7302,0.08%,暂停申购,场内卖出,nan
2020-06-11,4.0725,1.7289,-0.99%,暂停申购,场内卖出,nan
2020-06-10,4.1131,1.7461,-0.11%,暂停申购,场内卖出,nan
2020-06-09,4.1175,1.7480,0.62%,暂停申购,场内卖出,nan
2020-06-08,4.0921,1.7372,0.51%,暂停申购,场内卖出,nan
2020-06-05,4.0712,1.7283,0.49%,暂停申购,场内卖出,nan
2020-06-04,4.0512,1.7198,-0.03%,暂停申购,场内卖出,nan
2020-06-03,4.0523,1.7203,0.02%,暂停申购,场内卖出,nan
2020-06-02,4.0515,1.7200,0.37%,暂停申购,场内卖出,nan
2020-06-01,4.0364,1.7135,2.69%,暂停申购,场内卖出,nan
2020-05-29,3.9305,1.6686,0.34%,暂停申购,场内卖出,nan
2020-05-28,3.9172,1.6629,0.31%,暂停申购,场内卖出,nan
2020-05-27,3.9051,1.6578,-0.70%,暂停申购,场内卖出,nan
2020-05-26,3.9325,1.6694,1.14%,暂停申购,场内卖出,nan
