日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,成交量,成交金额
2020-02-07,'000012,国债指数,179.1149,179.1166,178.6195,178.8898,178.8732,0.2417,0.1351,520954,522377190.0
2020-02-06,'000012,国债指数,178.8732,178.8837,178.7978,178.7987,178.784,0.0892,0.0499,460091,455853321.0
2020-02-05,'000012,国债指数,178.784,178.7952,178.725,178.7708,178.7561,0.0279,0.0156,566509,562388857.0
2020-02-04,'000012,国债指数,178.7561,178.757,178.5551,178.6003,178.5834,0.1727,0.0967,490220,493262607.0
2020-02-03,'000012,国债指数,178.5834,178.6304,178.3538,178.3538,178.1508,0.4326,0.2428,811608,800305093.0
2020-01-23,'000012,国债指数,178.1508,178.1689,178.0607,178.0746,178.0581,0.0927,0.0521,293611,288065508.0
2020-01-22,'000012,国债指数,178.0581,178.0596,177.9703,177.9703,177.9531,0.105,0.059,298642,296173136.0
2020-01-21,'000012,国债指数,177.9531,177.9553,177.8625,177.8629,177.8463,0.1068,0.0601,257593,251521778.0
2020-01-20,'000012,国债指数,177.8463,177.8577,177.821,177.8294,177.7783,0.068,0.0382,422954,414383685.0
2020-01-17,'000012,国债指数,177.7783,177.7787,177.7375,177.7439,177.7274,0.0509,0.0286,423537,428999147.0
2020-01-16,'000012,国债指数,177.7274,177.7278,177.6215,177.7105,177.6939,0.0335,0.0189,104861,103517711.0
2020-01-15,'000012,国债指数,177.6939,177.6941,177.6776,177.6853,177.6688,0.0251,0.0141,119278,116670311.0
2020-01-14,'000012,国债指数,177.6688,177.6765,177.5671,177.6546,177.6392,0.0296,0.0167,164933,163768431.0
2020-01-13,'000012,国债指数,177.6392,177.6422,177.5877,177.5893,177.54,0.0992,0.0559,220489,216821337.0
2020-01-10,'000012,国债指数,177.54,177.5438,177.4737,177.4754,177.4589,0.0811,0.0457,202403,197177680.0
2020-01-09,'000012,国债指数,177.4589,177.4655,177.4462,177.4534,177.4391,0.0198,0.0112,214770,207753596.0
2020-01-08,'000012,国债指数,177.4391,177.4468,177.4159,177.423,177.4063,0.0328,0.0185,244236,235452351.0
2020-01-07,'000012,国债指数,177.4063,177.4174,177.388,177.4077,177.3926,0.0137,0.0077,271204,264002073.0
2020-01-06,'000012,国债指数,177.3926,177.3933,177.3737,177.3807,177.331,0.0616,0.0347,364200,359651309.0
2020-01-03,'000012,国债指数,177.331,177.3422,177.3227,177.3421,177.3257,0.0053,0.003,307037,292177178.0
2020-01-02,'000012,国债指数,177.3257,177.3261,177.2579,177.3052,177.2735,0.0522,0.0294,306995,297480417.0
2019-12-31,'000012,国债指数,177.2735,177.2761,177.2096,177.2286,177.212,0.0615,0.0347,457388,461522023.0
2019-12-30,'000012,国债指数,177.212,177.2265,177.1726,177.2021,177.1524,0.0596,0.0336,202365,197282204.0
2019-12-27,'000012,国债指数,177.1524,177.1546,177.0707,177.0878,177.0713,0.0811,0.0458,364403,352753850.0
2019-12-26,'000012,国债指数,177.0713,177.0716,176.9785,176.9785,176.962,0.1093,0.0618,388616,376235295.0
2019-12-25,'000012,国债指数,176.962,176.9685,176.949,176.9506,176.9339,0.0281,0.0159,390840,377191027.0
2019-12-24,'000012,国债指数,176.9339,176.9388,176.8484,176.8543,176.8365,0.0974,0.0551,581490,563197596.0
2019-12-23,'000012,国债指数,176.8365,176.8416,176.8129,176.8175,176.7737,0.0628,0.0355,257827,248102413.0
2019-12-20,'000012,国债指数,176.7737,176.7746,176.7242,176.727,176.7098,0.0639,0.0362,312543,301580669.0
2019-12-19,'000012,国债指数,176.7098,176.7108,176.6843,176.6876,176.6711,0.0387,0.0219,210991,207336594.0
2019-12-18,'000012,国债指数,176.6711,176.6837,176.6628,176.6827,176.6659,0.0052,0.0029,266912,259795560.0
2019-12-17,'000012,国债指数,176.6659,176.6929,176.6526,176.6699,176.6541,0.0118,0.0067,278889,263424038.0
2019-12-16,'000012,国债指数,176.6541,176.6576,176.6406,176.6512,176.6021,0.052,0.0294,146480,138142876.0
2019-12-13,'000012,国债指数,176.6021,176.6322,176.6014,176.6322,176.6175,-0.0154,-0.0087,162863,151658551.0
2019-12-12,'000012,国债指数,176.6175,176.6209,176.6053,176.6149,176.5983,0.0192,0.0109,206361,201673536.0
2019-12-11,'000012,国债指数,176.5983,176.6061,176.584,176.6041,176.5872,0.0111,0.0063,144967,140894203.0
2019-12-10,'000012,国债指数,176.5872,176.5897,176.5629,176.5712,176.5546,0.0326,0.0185,149717,144991263.0
2019-12-09,'000012,国债指数,176.5546,176.5551,176.523,176.5528,176.504,0.0506,0.0287,177164,177196271.0
2019-12-06,'000012,国债指数,176.504,176.5081,176.4917,176.5078,176.4924,0.0116,0.0066,150835,141231992.0
2019-12-05,'000012,国债指数,176.4924,176.4929,176.4635,176.4767,176.4604,0.032,0.0181,231030,221883950.0
2019-12-04,'000012,国债指数,176.4604,176.4949,176.459,176.4732,176.4566,0.0038,0.0022,145575,141397255.0
2019-12-03,'000012,国债指数,176.4566,176.4676,176.4469,176.4547,176.4382,0.0184,0.0104,140117,136457839.0
2019-12-02,'000012,国债指数,176.4382,176.4963,176.4373,176.4963,176.4496,-0.0114,-0.0065,197386,190392878.0
2019-11-29,'000012,国债指数,176.4496,176.4496,176.4345,176.4355,176.4189,0.0307,0.0174,140273,132685639.0
2019-11-28,'000012,国债指数,176.4189,176.4208,176.4113,176.4143,176.3977,0.0212,0.012,102109,97033809.0
2019-11-27,'000012,国债指数,176.3977,176.4033,176.39,176.3965,176.38,0.0177,0.01,126018,123709606.0
2019-11-26,'000012,国债指数,176.38,176.3897,176.3656,176.3692,176.3527,0.0273,0.0155,128643,125024517.0
2019-11-25,'000012,国债指数,176.3527,176.4182,176.3318,176.4182,176.3693,-0.0166,-0.0094,125981,122561020.0
2019-11-22,'000012,国债指数,176.3693,176.3698,176.3101,176.3171,176.3005,0.0688,0.039,163889,158820167.0
2019-11-21,'000012,国债指数,176.3005,176.3222,176.2512,176.2517,176.2347,0.0658,0.0373,171122,168251136.0
2019-11-20,'000012,国债指数,176.2347,176.2395,176.1925,176.2148,176.1982,0.0365,0.0207,98071,94020349.0
2019-11-19,'000012,国债指数,176.1982,176.1989,176.1487,176.1513,176.1323,0.0659,0.0374,122538,117189222.0
2019-11-18,'000012,国债指数,176.1323,176.1326,176.0443,176.0476,175.9981,0.1342,0.0763,241936,229823218.0
2019-11-15,'000012,国债指数,175.9981,176.0076,175.9947,176.0014,175.9849,0.0132,0.0075,160787,156905473.0
2019-11-14,'000012,国债指数,175.9849,176.002,175.9849,175.9956,175.9791,0.0058,0.0033,142621,135716555.0
2019-11-13,'000012,国债指数,175.9791,175.9971,175.9511,175.9537,175.9372,0.0419,0.0238,141701,137615779.0
2019-11-12,'000012,国债指数,175.9372,175.9944,175.9346,175.9725,175.9555,-0.0183,-0.0104,222071,212820524.0
2019-11-11,'000012,国债指数,175.9555,175.9671,175.9475,175.9508,175.9013,0.0542,0.0308,124419,121117704.0
2019-11-08,'000012,国债指数,175.9013,175.9197,175.8809,175.9181,175.902,-0.0007,-0.0004,189137,178382309.0
2019-11-07,'000012,国债指数,175.902,175.9202,175.8774,175.8791,175.8625,0.0395,0.0225,153168,143794800.0
2019-11-06,'000012,国债指数,175.8625,175.889,175.8253,175.8564,175.8399,0.0226,0.0129,282761,271771138.0
2019-11-05,'000012,国债指数,175.8399,175.8466,175.7789,175.816,175.7998,0.0401,0.0228,379862,352759901.0
2019-11-04,'000012,国债指数,175.7998,175.8556,175.7987,175.853,175.8034,-0.0036,-0.002,205771,194175879.0
2019-11-01,'000012,国债指数,175.8034,175.8034,175.7809,175.7809,175.7644,0.039,0.0222,197546,185946435.0
2019-10-31,'000012,国债指数,175.7644,175.7757,175.7621,175.7702,175.7529,0.0115,0.0065,178151,171913230.0
2019-10-30,'000012,国债指数,175.7529,175.8282,175.7488,175.825,175.8082,-0.0553,-0.0315,165948,159180531.0
2019-10-29,'000012,国债指数,175.8082,175.8782,175.808,175.8778,175.8615,-0.0533,-0.0303,129345,125867975.0
2019-10-28,'000012,国债指数,175.8615,175.9522,175.8602,175.952,175.9026,-0.0411,-0.0234,308040,292897406.0
2019-10-25,'000012,国债指数,175.9026,175.9044,175.6467,175.664,175.6476,0.255,0.1452,118234,114791124.0
2019-10-24,'000012,国债指数,175.6476,175.6798,175.6449,175.6778,175.661,-0.0134,-0.0076,130210,124471028.0
2019-10-23,'000012,国债指数,175.661,175.6698,175.5982,175.6004,175.5839,0.0771,0.0439,146084,140929017.0
2019-10-22,'000012,国债指数,175.5839,175.6386,175.5401,175.6382,175.6214,-0.0375,-0.0214,181875,176055167.0
2019-10-21,'000012,国债指数,175.6214,175.6372,175.62,175.634,175.5847,0.0367,0.0209,147159,140320285.0
2019-10-18,'000012,国债指数,175.5847,175.6326,175.5819,175.6312,175.6191,-0.0344,-0.0196,173449,168322439.0
2019-10-17,'000012,国债指数,175.6191,175.6194,175.5682,175.5696,175.553,0.0661,0.0377,205842,200054013.0
2019-10-16,'000012,国债指数,175.553,175.5662,175.4971,175.5133,175.497,0.056,0.0319,230340,220330875.0
2019-10-15,'000012,国债指数,175.497,175.7188,175.4958,175.6974,175.6811,-0.1841,-0.1048,254786,244060927.0
2019-10-14,'000012,国债指数,175.6811,175.9209,175.6184,175.9209,175.8723,-0.1912,-0.1087,259415,246510686.0
2019-10-11,'000012,国债指数,175.8723,175.8833,175.861,175.8727,175.8575,0.0148,0.0084,152357,143808865.0
2019-10-10,'000012,国债指数,175.8575,175.8969,175.8174,175.828,175.8098,0.0477,0.0271,141229,137198752.0
2019-10-09,'000012,国债指数,175.8098,175.8443,175.7722,175.774,175.7575,0.0523,0.0298,412709,408945266.0
2019-10-08,'000012,国债指数,175.7575,175.7632,175.6555,175.6639,175.532,0.2255,0.1285,169885,162794964.0
2019-09-30,'000012,国债指数,175.532,175.5336,175.5139,175.5238,175.4724,0.0596,0.034,239214,233262230.0
2019-09-27,'000012,国债指数,175.4724,175.4883,175.468,175.481,175.4645,0.0079,0.0045,201083,192743369.0
2019-09-26,'000012,国债指数,175.4645,175.4732,175.4607,175.4703,175.455,0.0095,0.0054,193039,186738273.0
2019-09-25,'000012,国债指数,175.455,175.4558,175.4038,175.4263,175.4098,0.0452,0.0258,144268,137718320.0
2019-09-24,'000012,国债指数,175.4098,175.4202,175.3975,175.4153,175.3986,0.0112,0.0064,191831,191212367.0
2019-09-23,'000012,国债指数,175.3986,175.4154,175.3984,175.4118,175.3624,0.0362,0.0206,153605,151678466.0
2019-09-20,'000012,国债指数,175.3624,175.3666,175.3521,175.3601,175.3437,0.0187,0.0107,240422,233562215.0
2019-09-19,'000012,国债指数,175.3437,175.3772,175.3366,175.3648,175.3488,-0.0051,-0.0029,458783,452207283.0
2019-09-18,'000012,国债指数,175.3488,175.3832,175.3329,175.3832,175.3664,-0.0176,-0.01,347025,345036329.0
2019-09-17,'000012,国债指数,175.3664,175.4054,175.3578,175.3578,175.3406,0.0258,0.0147,304901,298453479.0
2019-09-16,'000012,国债指数,175.3406,175.3686,175.3343,175.3584,175.2932,0.0474,0.027,256285,250326264.0
2019-09-12,'000012,国债指数,175.2932,175.3158,175.2847,175.314,175.3011,-0.0079,-0.0045,297261,285841864.0
2019-09-11,'000012,国债指数,175.3011,175.3136,175.2835,175.2928,175.2784,0.0227,0.013,242856,236845871.0
2019-09-10,'000012,国债指数,175.2784,175.2931,175.2672,175.2919,175.2756,0.0028,0.0016,224017,225673674.0
2019-09-09,'000012,国债指数,175.2756,175.2929,175.2669,175.2738,175.2255,0.0501,0.0286,167920,167001086.0
2019-09-06,'000012,国债指数,175.2255,175.2289,175.1127,175.1232,175.1068,0.1187,0.0678,181849,178045734.0
2019-09-05,'000012,国债指数,175.1068,175.1192,175.0787,175.0787,175.0599,0.0469,0.0268,322000,316279377.0
2019-09-04,'000012,国债指数,175.0599,175.0616,175.0226,175.0401,175.0234,0.0365,0.0209,189339,186302226.0
2019-09-03,'000012,国债指数,175.0234,175.033,175.0177,175.0326,175.0161,0.0073,0.0042,150108,150956268.0
2019-09-02,'000012,国债指数,175.0161,175.0293,175.0041,175.0293,174.9799,0.0362,0.0207,217368,213930665.0
2019-08-30,'000012,国债指数,174.9799,175.0148,174.9788,175.0148,174.9997,-0.0198,-0.0113,171236,167190213.0
2019-08-29,'000012,国债指数,174.9997,175.0096,174.9609,174.9962,174.9796,0.0201,0.0115,286057,280287274.0
2019-08-28,'000012,国债指数,174.9796,174.9804,174.9245,174.9306,174.9138,0.0658,0.0376,187646,187425171.0
2019-08-27,'000012,国债指数,174.9138,174.921,174.9027,174.9203,174.9036,0.0102,0.0058,302033,299910874.0
2019-08-26,'000012,国债指数,174.9036,174.904,174.8581,174.8581,174.8052,0.0984,0.0563,193277,189646169.0
2019-08-23,'000012,国债指数,174.8052,174.8443,174.7732,174.8443,174.8277,-0.0225,-0.0129,159144,159975442.0
2019-08-22,'000012,国债指数,174.8277,174.8306,174.7456,174.7475,174.7292,0.0985,0.0564,133827,131743601.0
2019-08-21,'000012,国债指数,174.7292,174.7879,174.7279,174.7817,174.766,-0.0368,-0.0211,148669,147315837.0
2019-08-20,'000012,国债指数,174.766,174.7725,174.7198,174.7251,174.7086,0.0574,0.0329,111698,111402981.0
2019-08-19,'000012,国债指数,174.7086,174.7108,174.6822,174.6939,174.6446,0.064,0.0366,189085,187786357.0
2019-08-16,'000012,国债指数,174.6446,174.6597,174.6211,174.6558,174.6386,0.006,0.0034,135854,134613260.0
2019-08-15,'000012,国债指数,174.6386,174.667,174.6193,174.6193,174.5982,0.0404,0.0231,224533,220170824.0
2019-08-14,'000012,国债指数,174.5982,174.6001,174.5246,174.5288,174.5123,0.0859,0.0492,213916,210117324.0
2019-08-13,'000012,国债指数,174.5123,174.5356,174.4658,174.4658,174.4463,0.066,0.0378,234829,229496375.0
2019-08-12,'000012,国债指数,174.4463,174.4742,174.4305,174.4684,174.4189,0.0274,0.0157,259214,255571174.0
2019-08-09,'000012,国债指数,174.4189,174.4195,174.3601,174.3613,174.3448,0.0741,0.0425,211756,208103251.0
2019-08-08,'000012,国债指数,174.3448,174.3466,174.146,174.2923,174.2758,0.069,0.0396,156437,155580818.0
2019-08-07,'000012,国债指数,174.2758,174.2771,174.2534,174.2585,174.243,0.0328,0.0188,372336,372220320.0
2019-08-06,'000012,国债指数,174.243,174.2547,174.2316,174.2316,174.2154,0.0276,0.0158,460728,461238352.0
2019-08-05,'000012,国债指数,174.2154,174.2203,174.1533,174.1545,174.1067,0.1087,0.0624,368949,366122450.0
2019-08-02,'000012,国债指数,174.1067,174.1078,174.08,174.0861,174.0629,0.0438,0.0252,401643,394520504.0
2019-08-01,'000012,国债指数,174.0629,174.0633,174.0266,174.0363,174.0218,0.0411,0.0236,363783,364052838.0
2019-07-31,'000012,国债指数,174.0218,174.0243,173.9869,173.9869,173.9704,0.0514,0.0295,240110,238107423.0
2019-07-30,'000012,国债指数,173.9704,173.9709,173.956,173.9702,173.9536,0.0168,0.0097,88662,88377762.0
2019-07-29,'000012,国债指数,173.9536,173.9669,173.9524,173.9636,173.9144,0.0392,0.0225,142846,140259786.0
2019-07-26,'000012,国债指数,173.9144,173.9156,173.906,173.9156,173.8991,0.0153,0.0088,175308,165555134.0
2019-07-25,'000012,国债指数,173.8991,173.9019,173.8963,173.8996,173.8832,0.0159,0.0091,110004,106110958.0
2019-07-24,'000012,国债指数,173.8832,173.9008,173.8728,173.8813,173.8648,0.0184,0.0106,108486,104235781.0
2019-07-23,'000012,国债指数,173.8648,173.8876,173.8617,173.8676,173.8498,0.015,0.0086,140215,138955108.0
2019-07-22,'000012,国债指数,173.8498,173.8503,173.782,173.7942,173.7451,0.1047,0.0603,126156,125842945.0
2019-07-19,'000012,国债指数,173.7451,173.7649,173.7344,173.764,173.7468,-0.0017,-0.001,192881,193072244.0
2019-07-18,'000012,国债指数,173.7468,173.7468,173.7376,173.7376,173.7217,0.0251,0.0144,177447,178786209.0
2019-07-17,'000012,国债指数,173.7217,173.7945,173.7203,173.7945,173.778,-0.0563,-0.0324,256029,259509362.0
2019-07-16,'000012,国债指数,173.778,173.7875,173.7762,173.78,173.7634,0.0146,0.0084,113479,113116054.0
2019-07-15,'000012,国债指数,173.7634,173.7662,173.6905,173.6978,173.648,0.1154,0.0665,221149,220940948.0
2019-07-12,'000012,国债指数,173.648,173.6508,173.6001,173.6065,173.5899,0.0581,0.0335,100060,99421515.0
2019-07-11,'000012,国债指数,173.5899,173.5922,173.5459,173.5537,173.536,0.0539,0.0311,135320,131736412.0
2019-07-10,'000012,国债指数,173.536,173.5624,173.534,173.5512,173.5349,0.0011,0.0006,108809,105803281.0
2019-07-09,'000012,国债指数,173.5349,173.5625,173.5321,173.5509,173.5345,0.0004,0.0002,97194,96065835.0
2019-07-08,'000012,国债指数,173.5345,173.5736,173.5332,173.5595,173.5115,0.023,0.0133,230392,226361446.0
2019-07-05,'000012,国债指数,173.5115,173.5214,173.4712,173.4765,173.46,0.0515,0.0297,184912,181165818.0
2019-07-04,'000012,国债指数,173.46,173.4619,173.4266,173.4471,173.4352,0.0248,0.0143,159188,158994946.0
2019-07-03,'000012,国债指数,173.4352,173.452,173.4032,173.4303,173.4068,0.0284,0.0164,442754,436709174.0
2019-07-02,'000012,国债指数,173.4068,173.4078,173.3198,173.3794,173.3622,0.0446,0.0257,238328,231959590.0
2019-07-01,'000012,国债指数,173.3622,173.3644,173.3483,173.362,173.3129,0.0493,0.0284,272187,271091908.0
2019-06-28,'000012,国债指数,173.3129,173.3379,173.296,173.32,173.3041,0.0088,0.0051,158818,151271776.0
2019-06-27,'000012,国债指数,173.3041,173.3189,173.302,173.3114,173.2945,0.0096,0.0055,124206,121472516.0
2019-06-26,'000012,国债指数,173.2945,173.2952,173.2389,173.2459,173.2297,0.0648,0.0374,197524,195215882.0
2019-06-25,'000012,国债指数,173.2297,173.3177,173.2279,173.3062,173.2897,-0.06,-0.0346,527769,530136639.0
2019-06-24,'000012,国债指数,173.2897,173.2903,173.2837,173.2899,173.2407,0.049,0.0283,148745,143628456.0
2019-06-21,'000012,国债指数,173.2407,173.2514,173.209,173.2122,173.1961,0.0446,0.0258,236382,230114675.0
2019-06-20,'000012,国债指数,173.1961,173.2115,173.0678,173.0722,173.0517,0.1444,0.0834,330653,325322065.0
2019-06-19,'000012,国债指数,173.0517,173.0525,172.7568,172.7658,172.7524,0.2993,0.1733,152637,148115927.0
2019-06-18,'000012,国债指数,172.7524,173.0427,172.7524,173.0404,173.0243,-0.2719,-0.1571,205969,199224255.0
2019-06-17,'000012,国债指数,173.0243,173.0255,173.0105,173.0224,172.9742,0.0501,0.029,170246,162401741.0
2019-06-14,'000012,国债指数,172.9742,173.0526,172.8894,172.8907,172.8743,0.0999,0.0578,223185,214646776.0
2019-06-13,'000012,国债指数,172.8743,172.8749,172.8449,172.8504,172.834,0.0403,0.0233,123776,117890099.0
2019-06-12,'000012,国债指数,172.834,172.8676,172.8334,172.8556,172.8393,-0.0053,-0.0031,179835,170797537.0
2019-06-11,'000012,国债指数,172.8393,172.86,172.8294,172.86,172.8435,-0.0042,-0.0024,254076,244096286.0
2019-06-10,'000012,国债指数,172.8435,172.8597,172.8182,172.8203,172.7558,0.0877,0.0508,135786,127557595.0
2019-06-06,'000012,国债指数,172.7558,172.7616,172.7329,172.7338,172.7207,0.0351,0.0203,245988,236380081.0
2019-06-05,'000012,国债指数,172.7207,172.7223,172.6856,172.6858,172.6744,0.0463,0.0268,243574,235482118.0
2019-06-04,'000012,国债指数,172.6744,172.711,172.6484,172.6484,172.6333,0.0411,0.0238,156042,147191149.0
2019-06-03,'000012,国债指数,172.6333,172.6392,172.5868,172.6046,172.5553,0.078,0.0452,183958,176012027.0
2019-05-31,'000012,国债指数,172.5553,172.5775,172.545,172.5732,172.5564,-0.0011,-0.0006,115842,110176694.0
2019-05-30,'000012,国债指数,172.5564,172.557,172.5448,172.5495,172.5331,0.0233,0.0135,155858,153242493.0
2019-05-29,'000012,国债指数,172.5331,172.5427,172.53,172.53,172.5115,0.0216,0.0125,185887,183156613.0
2019-05-28,'000012,国债指数,172.5115,172.518,172.5044,172.518,172.5015,0.01,0.0058,328369,324023995.0
2019-05-27,'000012,国债指数,172.5015,172.5119,172.4971,172.5119,172.4635,0.038,0.022,155509,151528835.0
2019-05-24,'000012,国债指数,172.4635,172.4637,172.4232,172.427,172.4112,0.0523,0.0303,193981,191327944.0
2019-05-23,'000012,国债指数,172.4112,172.4122,172.3803,172.387,172.3708,0.0404,0.0234,196787,192073144.0
2019-05-22,'000012,国债指数,172.3708,172.4073,172.3708,172.4057,172.3895,-0.0187,-0.0108,178360,173825045.0
2019-05-21,'000012,国债指数,172.3895,172.4263,172.3579,172.4263,172.4098,-0.0203,-0.0118,199900,197940834.0
2019-05-20,'000012,国债指数,172.4098,172.4198,172.4089,172.4121,172.3578,0.052,0.0302,164465,160624921.0
2019-05-17,'000012,国债指数,172.3578,172.3614,172.3441,172.3584,172.344,0.0138,0.008,137202,131786016.0
2019-05-16,'000012,国债指数,172.344,172.368,172.3265,172.3307,172.3142,0.0298,0.0173,181190,174113351.0
